timestamp,open,high,low,close,volume
2024-05-25 09:00:00,168.66,169.94,168.37,169.62,97513.312
2024-05-25 10:00:00,169.62,170.27,168.93,170.12,91497.79
2024-05-25 11:00:00,170.1,170.55,168.57,168.61,144435.943
2024-05-25 12:00:00,168.61,168.91,167.49,167.97,113093.644
2024-05-25 13:00:00,167.98,168.47,166.48,167.03,109336.294
2024-05-25 14:00:00,167.04,168.62,167.0,168.28,79488.617
2024-05-25 15:00:00,168.28,168.86,167.52,167.83,87956.137
2024-05-25 16:00:00,167.83,168.08,166.88,167.16,80163.947
2024-05-25 17:00:00,167.17,167.83,166.55,166.73,82753.205
2024-05-25 18:00:00,166.74,167.51,166.35,167.5,64905.276
2024-05-25 19:00:00,167.5,167.79,166.99,167.23,55467.443
2024-05-25 20:00:00,167.23,167.65,166.55,167.12,77620.678
2024-05-25 21:00:00,167.12,167.55,166.95,167.45,44402.689
2024-05-25 22:00:00,167.45,167.98,167.06,167.93,39504.145
2024-05-25 23:00:00,167.92,168.66,167.82,168.35,82672.887
2024-05-26 00:00:00,168.35,168.4,167.53,167.58,52426.788
2024-05-26 01:00:00,167.59,168.19,166.82,166.83,68142.762
2024-05-26 02:00:00,166.84,166.94,165.0,165.79,145985.878
2024-05-26 03:00:00,165.79,166.47,164.81,166.28,108579.362
2024-05-26 04:00:00,166.28,166.28,165.0,165.64,62742.314
2024-05-26 05:00:00,165.65,166.75,164.87,166.72,92377.334
2024-05-26 06:00:00,166.71,167.02,165.87,166.06,90458.766
2024-05-26 07:00:00,166.07,166.81,164.56,165.33,175296.167
2024-05-26 08:00:00,165.33,165.65,163.92,164.32,186984.375
2024-05-26 09:00:00,164.32,164.66,162.23,162.95,309230.355
2024-05-26 10:00:00,162.95,164.29,162.91,164.23,116005.088
2024-05-26 11:00:00,164.23,164.54,163.64,164.02,103078.399
2024-05-26 12:00:00,164.03,164.03,162.55,163.57,109680.674
2024-05-26 13:00:00,163.57,164.82,163.26,164.82,97357.801
2024-05-26 14:00:00,164.81,165.42,163.79,165.25,159024.533
2024-05-26 15:00:00,165.25,165.85,162.37,162.85,257931.424
2024-05-26 16:00:00,162.85,163.49,161.95,163.0,205998.583
2024-05-26 17:00:00,163.0,163.22,161.58,162.01,150433.119
2024-05-26 18:00:00,162.01,162.76,161.14,161.83,158331.558
2024-05-26 19:00:00,161.84,162.78,161.64,162.71,108037.892
2024-05-26 20:00:00,162.71,162.85,161.93,162.13,68030.474
2024-05-26 21:00:00,162.14,163.39,161.0,163.31,123765.049
2024-05-26 22:00:00,163.3,164.16,163.01,163.76,107122.357
2024-05-26 23:00:00,163.75,163.84,162.71,163.41,69096.937
2024-05-27 00:00:00,163.42,166.2,163.26,165.59,170870.643
2024-05-27 01:00:00,165.6,166.65,164.91,165.69,117762.048
2024-05-27 02:00:00,165.68,165.96,164.01,164.34,120970.812
2024-05-27 03:00:00,164.33,166.65,164.08,165.38,171007.668
2024-05-27 04:00:00,165.38,166.43,165.32,165.79,112020.629
2024-05-27 05:00:00,165.8,166.24,163.83,164.72,114147.883
2024-05-27 06:00:00,164.71,165.56,164.51,164.62,93360.097
2024-05-27 07:00:00,164.62,165.64,164.06,165.52,102376.912
2024-05-27 08:00:00,165.53,166.63,165.11,165.53,117736.666
2024-05-27 09:00:00,165.53,166.08,165.0,165.7,67134.387
2024-05-27 10:00:00,165.7,166.44,165.24,166.41,90323.353
2024-05-27 11:00:00,166.4,168.08,166.1,167.74,242471.335
2024-05-27 12:00:00,167.73,168.08,166.68,166.87,108798.743
2024-05-27 13:00:00,166.88,169.11,166.83,168.25,183090.212
2024-05-27 14:00:00,168.25,169.3,167.58,169.09,163051.613
2024-05-27 15:00:00,169.08,171.47,168.84,171.04,270683.097
2024-05-27 16:00:00,171.03,172.1,170.48,171.47,269617.115
2024-05-27 17:00:00,171.48,172.28,171.13,171.2,120612.449
2024-05-27 18:00:00,171.21,171.7,170.12,170.28,93875.502
2024-05-27 19:00:00,170.27,170.77,166.98,168.65,176391.747
2024-05-27 20:00:00,168.64,170.78,168.36,170.75,125643.74
2024-05-27 21:00:00,170.75,171.22,170.05,170.58,61828.81
2024-05-27 22:00:00,170.59,171.67,170.17,171.15,80215.317
2024-05-27 23:00:00,171.15,171.15,169.03,170.15,86026.277
2024-05-28 00:00:00,170.15,170.95,169.22,169.84,108264.606
2024-05-28 01:00:00,169.84,172.09,167.85,168.18,177790.051
2024-05-28 02:00:00,168.17,169.48,166.65,168.81,238830.754
2024-05-28 03:00:00,168.81,169.29,166.05,167.4,176740.631
2024-05-28 04:00:00,167.4,167.58,164.92,165.7,189399.94
2024-05-28 05:00:00,165.7,166.91,165.13,166.83,97589.317
2024-05-28 06:00:00,166.83,167.27,166.0,166.83,97929.228
2024-05-28 07:00:00,166.84,166.98,165.63,166.09,77147.962
2024-05-28 08:00:00,166.1,168.07,165.88,167.67,107259.973
2024-05-28 09:00:00,167.66,168.27,167.05,167.85,110223.037
2024-05-28 10:00:00,167.85,170.38,167.69,169.56,180106.539
2024-05-28 11:00:00,169.55,170.1,168.54,169.81,145277.937
2024-05-28 12:00:00,169.81,171.92,169.42,171.25,187083.321
2024-05-28 13:00:00,171.25,173.24,169.24,169.77,422021.687
2024-05-28 14:00:00,169.77,172.2,167.09,168.59,396274.904
2024-05-28 15:00:00,168.59,169.13,166.72,168.28,224390.425
2024-05-28 16:00:00,168.3,168.7,166.0,166.84,180491.165
2024-05-28 17:00:00,166.85,167.91,166.57,167.03,121973.461
2024-05-28 18:00:00,167.02,168.08,166.1,167.75,137884.088
2024-05-28 19:00:00,167.76,170.78,167.73,170.39,165249.05
2024-05-28 20:00:00,170.39,170.74,169.42,169.72,69808.207
2024-05-28 21:00:00,169.71,169.95,168.91,168.92,58143.222
2024-05-28 22:00:00,168.91,169.81,168.87,169.03,58357.629
2024-05-28 23:00:00,169.03,169.36,168.31,168.68,51014.209
2024-05-29 00:00:00,168.68,169.18,168.04,168.47,36611.013
2024-05-29 01:00:00,168.48,168.99,167.44,168.21,79476.608
2024-05-29 02:00:00,168.21,169.83,167.93,169.66,73924.245
2024-05-29 03:00:00,169.66,172.55,169.66,172.35,188758.18
2024-05-29 04:00:00,172.35,172.96,171.72,172.13,127290.434
2024-05-29 05:00:00,172.13,172.15,171.26,171.99,90358.199
2024-05-29 06:00:00,172.0,173.93,171.81,173.14,184392.542
2024-05-29 07:00:00,173.14,173.3,170.79,170.8,117537.093
2024-05-29 08:00:00,170.81,171.06,168.09,168.99,251542.221
2024-05-29 09:00:00,168.99,169.69,167.56,168.85,154888.403
2024-05-29 10:00:00,168.85,170.15,168.53,170.15,86965.065
2024-05-29 11:00:00,170.15,170.2,168.21,168.28,71657.108
2024-05-29 12:00:00,168.28,169.29,167.0,168.79,145434.51
2024-05-29 13:00:00,168.79,170.0,167.78,168.7,191730.826
2024-05-29 14:00:00,168.71,169.62,167.93,169.25,113519.779
2024-05-29 15:00:00,169.25,169.82,168.03,168.6,157886.342
2024-05-29 16:00:00,168.61,171.86,167.53,171.56,243691.7
2024-05-29 17:00:00,171.55,171.6,168.99,170.33,142379.071
2024-05-29 18:00:00,170.34,171.14,168.27,169.5,131237.242
2024-05-29 19:00:00,169.5,171.44,169.26,169.41,97361.586
2024-05-29 20:00:00,169.41,169.73,168.6,168.99,66990.667
2024-05-29 21:00:00,168.99,169.88,167.77,169.35,80629.971
2024-05-29 22:00:00,169.34,169.94,168.66,169.64,53091.106
2024-05-29 23:00:00,169.65,169.78,167.99,168.32,58923.383
2024-05-30 00:00:00,168.32,169.4,167.92,168.03,61379.587
2024-05-30 01:00:00,168.04,168.67,167.9,168.42,69537.045
2024-05-30 02:00:00,168.43,170.97,168.37,170.0,141475.398
2024-05-30 03:00:00,170.01,170.35,169.28,169.99,63889.999
2024-05-30 04:00:00,169.99,170.89,169.27,170.05,72994.87
2024-05-30 05:00:00,170.04,170.06,168.2,168.67,100297.9
2024-05-30 06:00:00,168.68,168.69,166.0,166.08,224449.544
2024-05-30 07:00:00,166.08,166.55,164.23,165.0,316901.231
2024-05-30 08:00:00,164.99,165.63,163.55,165.47,178601.551
2024-05-30 09:00:00,165.46,165.85,164.63,165.74,89917.115
2024-05-30 10:00:00,165.74,167.21,164.97,166.66,147795.469
2024-05-30 11:00:00,166.66,167.28,166.12,166.2,82106.756
2024-05-30 12:00:00,166.2,167.8,166.0,167.51,136588.065
2024-05-30 13:00:00,167.5,168.67,167.03,168.19,119490.102
2024-05-30 14:00:00,168.2,169.66,167.49,167.98,251682.187
2024-05-30 15:00:00,167.97,168.95,167.29,168.48,117282.754
2024-05-30 16:00:00,168.47,169.94,168.15,169.82,179792.049
2024-05-30 17:00:00,169.81,173.0,169.26,171.34,303150.854
2024-05-30 18:00:00,171.35,171.86,170.4,170.78,139085.781
2024-05-30 19:00:00,170.79,170.88,167.88,168.42,135911.812
2024-05-30 20:00:00,168.43,168.43,166.18,167.27,162858.388
2024-05-30 21:00:00,167.26,167.46,166.55,166.84,70234.987
2024-05-30 22:00:00,166.83,167.2,166.38,167.2,57251.975
2024-05-30 23:00:00,167.19,167.63,166.77,166.88,85091.628
2024-05-31 00:00:00,166.88,166.98,165.52,166.55,74401.192
2024-05-31 01:00:00,166.56,167.51,166.07,166.21,78107.088
2024-05-31 02:00:00,166.22,167.56,166.16,167.02,52475.67
2024-05-31 03:00:00,167.03,167.53,166.84,167.24,32160.71
2024-05-31 04:00:00,167.25,167.68,166.93,167.06,45814.568
2024-05-31 05:00:00,167.05,167.11,165.0,165.95,109484.252
2024-05-31 06:00:00,165.96,166.74,165.59,165.9,85090.336
2024-05-31 07:00:00,165.9,166.65,165.86,166.62,54528.77
2024-05-31 08:00:00,166.62,167.41,166.48,167.04,57524.916
2024-05-31 09:00:00,167.05,167.22,166.03,166.82,70761.411
2024-05-31 10:00:00,166.82,167.7,166.68,167.52,98646.831
2024-05-31 11:00:00,167.52,168.98,167.41,168.75,116926.866
2024-05-31 12:00:00,168.74,170.94,168.42,169.54,280829.954
2024-05-31 13:00:00,169.55,170.51,167.1,167.35,271273.223
2024-05-31 14:00:00,167.35,167.35,165.72,166.65,261853.417
2024-05-31 15:00:00,166.65,166.89,164.75,164.81,201573.897
2024-05-31 16:00:00,164.81,165.87,163.67,165.82,241199.058
2024-05-31 17:00:00,165.83,166.15,165.33,166.03,63585.327
2024-05-31 18:00:00,166.02,166.29,165.3,165.93,54038.256
2024-05-31 19:00:00,165.93,167.01,165.69,166.33,97864.68
2024-05-31 20:00:00,166.34,166.85,165.98,166.6,47385.458
2024-05-31 21:00:00,166.61,167.04,166.36,166.51,47800.477
2024-05-31 22:00:00,166.51,166.72,166.12,166.15,59589.491
2024-05-31 23:00:00,166.16,166.29,165.04,165.65,89820.54
2024-06-01 00:00:00,165.65,167.14,165.64,166.77,77477.385
2024-06-01 01:00:00,166.76,167.21,166.3,166.92,43468.357
2024-06-01 02:00:00,166.91,167.62,166.7,167.54,50292.187
2024-06-01 03:00:00,167.54,167.82,166.97,167.02,58540.428
2024-06-01 04:00:00,167.02,167.45,166.66,167.31,32318.221
2024-06-01 05:00:00,167.32,167.38,166.74,167.06,41560.381
2024-06-01 06:00:00,167.07,167.19,166.8,167.08,29191.213
2024-06-01 07:00:00,167.09,167.17,166.3,166.85,47361.741
2024-06-01 08:00:00,166.85,167.34,166.73,167.27,44548.499
2024-06-01 09:00:00,167.28,167.36,166.56,167.05,67240.244
2024-06-01 10:00:00,167.06,167.22,166.63,166.69,43063.485
2024-06-01 11:00:00,166.7,166.96,166.57,166.88,26426.071
2024-06-01 12:00:00,166.89,167.41,166.8,166.82,34337.294
2024-06-01 13:00:00,166.81,167.47,166.78,167.19,41186.318
2024-06-01 14:00:00,167.2,167.72,167.09,167.5,51543.115
2024-06-01 15:00:00,167.5,167.95,167.29,167.31,52608.911
2024-06-01 16:00:00,167.31,167.5,166.89,167.18,49323.296
2024-06-01 17:00:00,167.18,167.44,166.85,167.33,34112.131
2024-06-01 18:00:00,167.33,167.49,167.0,167.33,17873.967
2024-06-01 19:00:00,167.34,167.66,167.13,167.45,32982.197
2024-06-01 20:00:00,167.43,167.77,167.18,167.3,40080.206
2024-06-01 21:00:00,167.31,167.44,166.84,167.05,58705.555
2024-06-01 22:00:00,167.06,167.23,166.51,166.71,49703.038
2024-06-01 23:00:00,166.7,166.89,165.69,166.14,46554.688
2024-06-02 00:00:00,166.14,166.89,165.93,166.77,78126.876
2024-06-02 01:00:00,166.77,167.1,166.35,166.48,63985.482
2024-06-02 02:00:00,166.48,166.76,165.42,165.87,48049.871
2024-06-02 03:00:00,165.88,166.32,165.72,166.2,34887.446
2024-06-02 04:00:00,166.2,166.28,165.8,165.94,30037.608
2024-06-02 05:00:00,165.94,166.22,165.91,166.03,41442.09
2024-06-02 06:00:00,166.04,166.53,166.03,166.3,31247.889
2024-06-02 07:00:00,166.3,166.35,164.93,165.02,108415.61
2024-06-02 08:00:00,165.02,165.54,164.96,165.29,47528.785
2024-06-02 09:00:00,165.28,165.48,164.04,164.6,78574.318
2024-06-02 10:00:00,164.6,164.7,164.0,164.6,62460.644
2024-06-02 11:00:00,164.59,166.16,164.08,166.05,87500.706
2024-06-02 12:00:00,166.05,166.29,164.71,165.01,87453.809
2024-06-02 13:00:00,165.01,165.94,164.61,165.65,50012.254
2024-06-02 14:00:00,165.65,166.0,164.78,165.66,73287.941
2024-06-02 15:00:00,165.65,165.69,164.73,165.16,49709.361
2024-06-02 16:00:00,165.17,165.37,163.68,164.36,151702.277
2024-06-02 17:00:00,164.36,164.45,162.14,162.25,155751.527
2024-06-02 18:00:00,162.24,163.37,161.32,163.07,127417.908
2024-06-02 19:00:00,163.07,163.32,162.18,163.12,63301.951
2024-06-02 20:00:00,163.11,163.25,161.73,163.17,56494.067
2024-06-02 21:00:00,163.17,163.38,162.58,162.63,45028.824
2024-06-02 22:00:00,162.62,163.58,162.58,163.29,61007.91
2024-06-02 23:00:00,163.29,163.74,163.11,163.15,36152.832
2024-06-03 00:00:00,163.14,163.47,161.79,162.55,64040.07
2024-06-03 01:00:00,162.56,164.99,162.39,164.57,143104.738
2024-06-03 02:00:00,164.57,165.23,163.9,164.12,102847.123
2024-06-03 03:00:00,164.13,164.22,162.98,163.59,62648.398
2024-06-03 04:00:00,163.59,164.17,162.64,163.75,62783.751
2024-06-03 05:00:00,163.74,165.11,163.74,164.65,83754.647
2024-06-03 06:00:00,164.64,165.79,164.38,165.52,92303.125
2024-06-03 07:00:00,165.52,165.74,164.62,165.35,67049.322
2024-06-03 08:00:00,165.35,166.85,165.18,165.73,102249.576
2024-06-03 09:00:00,165.73,165.85,164.75,165.16,59030.688
2024-06-03 10:00:00,165.16,165.82,164.71,164.79,47392.901
2024-06-03 11:00:00,164.78,165.37,164.51,164.83,62672.14
2024-06-03 12:00:00,164.82,166.74,164.82,166.63,121718.225
2024-06-03 13:00:00,166.63,167.21,166.09,166.16,172125.048
2024-06-03 14:00:00,166.17,166.64,163.0,163.35,278150.195
2024-06-03 15:00:00,163.34,165.31,163.27,164.83,127075.054
2024-06-03 17:00:00,164.21,165.91,163.72,165.35,256647.145
2024-06-03 18:00:00,165.34,166.16,164.91,166.11,59466.051
2024-06-03 19:00:00,166.11,166.99,165.76,166.93,96367.661
2024-06-03 20:00:00,166.94,167.2,165.56,165.57,87088.987
2024-06-03 21:00:00,165.57,166.03,165.0,165.56,55691.037
2024-06-03 22:00:00,165.55,165.59,164.93,165.45,40907.752
2024-06-03 23:00:00,165.44,165.6,164.43,164.89,42403.967
2024-06-04 00:00:00,164.9,165.71,164.31,165.29,53174.218
2024-06-04 01:00:00,165.29,166.83,164.91,166.47,63469.851
2024-06-04 02:00:00,166.48,166.49,165.71,166.17,37735.281
2024-06-04 03:00:00,166.17,166.53,165.88,166.47,35966.11
2024-06-04 04:00:00,166.47,167.0,165.92,166.19,69699.321
2024-06-04 05:00:00,166.19,166.48,165.21,165.36,51154.351
2024-06-04 06:00:00,165.36,165.96,164.91,165.62,65216.737
2024-06-04 07:00:00,165.61,165.91,165.14,165.24,53253.902
2024-06-04 08:00:00,165.25,165.84,164.85,164.9,62153.837
2024-06-04 09:00:00,164.91,165.28,164.45,164.63,62431.833
2024-06-04 10:00:00,164.63,165.63,164.51,165.37,52722.223
2024-06-04 11:00:00,165.36,165.77,165.17,165.51,35289.89
2024-06-04 12:00:00,165.5,166.11,165.29,165.72,57739.935
2024-06-04 13:00:00,165.71,166.7,165.32,166.15,103557.337
2024-06-04 14:00:00,166.16,167.5,165.87,165.97,218868.741
2024-06-04 15:00:00,165.98,167.92,165.54,167.91,133997.903
2024-06-04 16:00:00,167.92,170.0,167.78,169.37,297334.223
2024-06-04 17:00:00,169.38,169.51,168.17,169.16,109339.037
2024-06-04 18:00:00,169.16,170.39,169.15,169.86,134300.548
2024-06-04 19:00:00,169.85,169.91,168.3,169.47,132360.876
2024-06-04 20:00:00,169.47,169.89,168.29,169.45,59283.237
2024-06-04 21:00:00,169.44,170.03,169.01,169.66,46353.232
2024-06-04 22:00:00,169.66,170.98,169.65,170.81,85928.018
2024-06-04 23:00:00,170.79,171.87,170.54,171.78,103623.374
2024-06-05 00:00:00,171.78,172.5,171.11,172.04,145226.404
2024-06-05 01:00:00,172.05,173.53,171.51,173.21,144030.123
2024-06-05 02:00:00,173.21,174.86,172.8,173.41,229147.392
2024-06-05 03:00:00,173.4,174.8,172.48,172.97,138770.161
2024-06-05 04:00:00,172.97,173.47,172.31,173.12,70570.541
2024-06-05 05:00:00,173.12,173.8,172.41,173.4,80985.397
2024-06-05 06:00:00,173.4,174.23,173.4,174.0,90900.639
2024-06-05 07:00:00,173.99,174.32,173.32,173.43,91723.238
2024-06-05 08:00:00,173.43,173.66,172.54,172.98,89674.459
2024-06-05 09:00:00,172.97,174.11,172.7,173.43,85554.124
2024-06-05 10:00:00,173.44,173.69,172.53,172.55,79146.065
2024-06-05 11:00:00,172.55,173.04,172.1,172.85,65551.841
2024-06-05 12:00:00,172.86,173.68,172.02,172.96,105567.344
2024-06-05 13:00:00,172.95,173.95,172.31,172.49,117513.77
2024-06-05 14:00:00,172.48,173.22,170.0,172.82,197565.337
2024-06-05 15:00:00,172.83,175.14,172.75,174.74,188139.758
2024-06-05 16:00:00,174.74,175.6,173.72,174.07,192336.66
2024-06-05 17:00:00,174.07,174.85,173.88,174.75,74351.02
2024-06-05 18:00:00,174.74,175.21,172.65,173.2,163985.776
2024-06-05 19:00:00,173.18,173.5,172.5,172.97,55282.438
2024-06-05 20:00:00,172.97,173.53,172.75,173.36,39056.363
2024-06-05 21:00:00,173.35,173.56,172.83,173.14,31284.352
2024-06-05 22:00:00,173.13,173.8,172.92,173.18,45263.121
2024-06-05 23:00:00,173.19,173.7,172.95,173.54,38597.266
2024-06-06 00:00:00,173.55,173.81,173.16,173.66,40644.298
2024-06-06 01:00:00,173.66,174.23,173.18,173.58,42495.274
2024-06-06 02:00:00,173.58,174.4,173.5,174.31,66005.952
2024-06-06 03:00:00,174.3,174.32,173.63,173.85,42727.009
2024-06-06 04:00:00,173.86,174.1,173.0,173.63,68377.98
2024-06-06 05:00:00,173.62,173.7,172.27,172.37,76396.52
2024-06-06 06:00:00,172.37,172.59,171.59,171.92,78666.398
2024-06-06 07:00:00,171.91,172.81,171.54,172.6,74299.438
2024-06-06 08:00:00,172.59,173.08,172.14,173.01,76397.226
2024-06-06 09:00:00,173.02,173.44,172.57,172.83,65928.264
2024-06-06 10:00:00,172.83,172.88,172.3,172.74,57856.637
2024-06-06 11:00:00,172.74,173.14,172.51,173.08,49510.197
2024-06-06 12:00:00,173.09,173.5,172.5,172.94,91741.395
2024-06-06 13:00:00,172.94,173.4,172.5,172.6,80215.184
2024-06-06 14:00:00,172.61,173.27,172.4,173.26,72270.095
2024-06-06 15:00:00,173.26,173.7,172.94,172.99,82756.524
2024-06-06 16:00:00,172.99,173.07,171.42,171.6,123290.258
2024-06-06 17:00:00,171.6,172.49,171.01,171.85,233068.045
2024-06-06 18:00:00,171.85,172.06,171.07,171.12,57846.494
2024-06-06 19:00:00,171.11,171.13,168.65,169.12,136574.772
2024-06-06 20:00:00,169.12,170.8,167.51,170.45,159542.57
2024-06-06 21:00:00,170.44,170.85,169.79,170.22,62406.959
2024-06-06 22:00:00,170.21,170.73,169.94,170.55,68123.046
2024-06-06 23:00:00,170.54,170.84,169.34,170.15,209097.699
2024-06-07 00:00:00,170.15,170.6,169.8,170.26,39377.516
2024-06-07 01:00:00,170.26,170.34,169.44,170.16,60670.448
2024-06-07 02:00:00,170.16,170.34,168.99,169.9,70873.495
2024-06-07 03:00:00,169.9,170.57,169.7,170.57,45332.007
2024-06-07 04:00:00,170.56,172.22,170.44,172.06,138979.052
2024-06-07 05:00:00,172.06,172.49,171.7,172.05,100745.447
2024-06-07 06:00:00,172.05,172.43,171.77,172.31,64300.031
2024-06-07 07:00:00,172.32,172.54,171.96,172.01,56335.612
2024-06-07 08:00:00,172.01,172.4,171.82,172.12,42428.236
2024-06-07 09:00:00,172.13,172.17,171.43,171.66,56859.764
2024-06-07 10:00:00,171.65,171.95,170.93,171.43,57553.432
2024-06-07 11:00:00,171.43,172.29,171.05,172.2,56662.263
2024-06-07 12:00:00,172.19,172.85,169.15,171.17,241474.596
2024-06-07 13:00:00,171.17,171.77,170.57,171.42,84942.763
2024-06-07 14:00:00,171.42,171.69,170.89,171.39,64431.15
2024-06-07 15:00:00,171.38,171.47,169.32,170.15,91065.71
2024-06-07 16:00:00,170.15,170.36,168.41,168.67,99915.731
2024-06-07 17:00:00,168.68,168.69,165.35,165.36,260913.315
2024-06-07 18:00:00,165.35,165.63,152.92,161.08,1245485.929
2024-06-07 19:00:00,161.08,163.2,160.23,162.01,292335.296
2024-06-07 20:00:00,162.02,163.05,161.03,162.72,141447.164
2024-06-07 21:00:00,162.72,163.05,162.21,162.57,89307.332
2024-06-07 22:00:00,162.57,163.19,162.27,163.09,73813.778
2024-06-07 23:00:00,163.09,163.23,162.42,162.5,63602.024
2024-06-08 00:00:00,162.51,162.51,161.88,162.17,84962.508
2024-06-08 01:00:00,162.16,163.13,162.0,163.04,70174.206
2024-06-08 02:00:00,163.03,163.08,162.2,162.68,64599.61
2024-06-08 03:00:00,162.67,162.96,162.35,162.7,38405.802
2024-06-08 04:00:00,162.7,162.71,162.02,162.03,48340.857
2024-06-08 05:00:00,162.03,162.75,160.88,162.37,101257.981
2024-06-08 06:00:00,162.37,162.75,162.14,162.59,37292.703
2024-06-08 07:00:00,162.59,163.78,162.59,163.6,56358.581
2024-06-08 08:00:00,163.6,163.64,162.5,162.58,41769.851
2024-06-08 09:00:00,162.58,162.66,162.07,162.31,46308.308
2024-06-08 10:00:00,162.3,162.43,161.45,162.01,69165.776
2024-06-08 11:00:00,162.02,162.24,160.05,160.48,99104.323
2024-06-08 12:00:00,160.47,160.87,158.97,159.91,155706.41
2024-06-08 13:00:00,159.91,160.48,158.28,160.47,198477.373
2024-06-08 14:00:00,160.47,161.23,159.94,161.17,96542.601
2024-06-08 15:00:00,161.16,161.35,159.91,160.15,67078.795
2024-06-08 16:00:00,160.15,160.48,158.93,159.72,114916.315
2024-06-08 17:00:00,159.73,160.35,158.82,160.26,83921.056
2024-06-08 18:00:00,160.26,161.05,160.01,160.07,54148.374
2024-06-08 19:00:00,160.07,160.43,159.42,159.85,46480.067
2024-06-08 20:00:00,159.85,159.98,158.57,159.24,42076.766
2024-06-08 21:00:00,159.23,159.38,158.68,158.83,39274.341
2024-06-08 22:00:00,158.83,158.98,157.37,158.5,81850.421
2024-06-08 23:00:00,158.49,158.62,157.68,157.83,51669.625
2024-06-09 00:00:00,157.83,158.55,157.66,158.16,55128.387
2024-06-09 01:00:00,158.14,158.8,157.94,158.65,37849.976
2024-06-09 02:00:00,158.65,158.65,157.05,157.17,66289.863
2024-06-09 03:00:00,157.18,158.06,156.52,157.78,86831.243
2024-06-09 04:00:00,157.79,158.64,157.78,158.04,59292.691
2024-06-09 05:00:00,158.05,158.97,157.26,158.9,72799.089
2024-06-09 06:00:00,158.91,159.44,158.79,159.28,52139.511
2024-06-09 07:00:00,159.28,159.79,158.92,159.01,47455.083
2024-06-09 08:00:00,159.02,159.68,158.58,159.51,68938.203
2024-06-09 09:00:00,159.5,159.81,159.25,159.48,43908.514
2024-06-09 10:00:00,159.49,159.49,158.9,159.01,41467.704
2024-06-09 11:00:00,159.01,159.61,158.9,159.44,34499.826
2024-06-09 12:00:00,159.44,161.61,159.21,161.09,145198.59
2024-06-09 13:00:00,161.09,161.36,159.6,160.5,109727.826
2024-06-09 14:00:00,160.51,161.43,160.31,161.35,85253.165
2024-06-09 15:00:00,161.34,161.87,161.14,161.63,66045.002
2024-06-09 16:00:00,161.63,161.8,161.05,161.13,53276.024
2024-06-09 17:00:00,161.14,161.3,160.55,160.82,58434.506
2024-06-09 18:00:00,160.83,162.61,160.57,162.52,75800.105
2024-06-09 19:00:00,162.52,163.04,162.13,162.13,58316.337
2024-06-09 20:00:00,162.13,162.21,161.28,161.47,36174.544
2024-06-09 21:00:00,161.46,162.05,161.27,161.89,32489.663
2024-06-09 22:00:00,161.89,162.39,161.62,161.92,33660.492
2024-06-09 23:00:00,161.93,162.18,161.8,162.12,23928.656
2024-06-10 00:00:00,162.12,162.18,160.64,161.2,40080.367
2024-06-10 01:00:00,161.19,161.74,160.75,161.26,32528.756
2024-06-10 02:00:00,161.26,161.69,160.86,160.99,24189.143
2024-06-10 03:00:00,160.98,161.01,159.65,159.87,41711.611
2024-06-10 04:00:00,159.88,160.56,159.32,160.24,35811.119
2024-06-10 05:00:00,160.25,160.25,159.61,159.83,31266.953
2024-06-10 06:00:00,159.83,160.06,158.8,159.29,76391.296
2024-06-10 07:00:00,159.28,159.33,157.46,157.62,115475.131
2024-06-10 08:00:00,157.62,159.85,157.54,159.32,117136.19
2024-06-10 09:00:00,159.32,160.22,158.56,160.11,66458.092
2024-06-10 10:00:00,160.11,160.18,159.57,159.85,39723.218
2024-06-10 11:00:00,159.85,159.95,159.22,159.46,35968.366
2024-06-10 12:00:00,159.45,159.51,158.39,158.45,54990.896
2024-06-10 13:00:00,158.45,159.2,157.7,158.92,83179.858
2024-06-10 14:00:00,158.92,160.03,158.13,159.87,101824.428
2024-06-10 15:00:00,159.87,163.18,159.78,162.38,190007.407
2024-06-10 16:00:00,162.37,162.75,160.77,162.0,124954.246
2024-06-10 17:00:00,162.0,162.7,161.3,162.61,60455.21
2024-06-10 18:00:00,162.61,162.92,161.1,161.91,73896.328
2024-06-10 19:00:00,161.91,162.07,160.05,160.44,100350.798
2024-06-10 20:00:00,160.45,160.67,158.83,159.86,110166.168
2024-06-10 21:00:00,159.86,160.36,158.87,159.55,68344.353
2024-06-10 22:00:00,159.56,159.65,158.8,159.37,54523.214
2024-06-10 23:00:00,159.38,159.47,158.17,159.05,80843.806
2024-06-11 00:00:00,159.04,159.67,158.62,158.99,48783.24
2024-06-11 01:00:00,158.98,159.75,155.02,156.39,212990.463
2024-06-11 02:00:00,156.39,157.93,154.81,156.66,296178.853
2024-06-11 03:00:00,156.66,157.14,155.49,156.07,110933.59
2024-06-11 04:00:00,156.06,156.18,152.6,154.52,227923.122
2024-06-11 05:00:00,154.51,154.63,153.57,154.33,82367.557
2024-06-11 06:00:00,154.33,154.77,152.4,153.54,98317.739
2024-06-11 07:00:00,153.54,154.23,152.53,153.39,115847.767
2024-06-11 08:00:00,153.39,154.52,152.97,153.85,101946.001
2024-06-11 09:00:00,153.84,154.4,152.72,154.08,149820.223
2024-06-11 10:00:00,154.09,155.3,153.44,154.77,93173.261
2024-06-11 11:00:00,154.77,154.9,153.74,153.89,82330.969
2024-06-11 12:00:00,153.89,154.58,153.43,153.63,92582.161
